 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,169,2,2,106,138,53,53,53.0,0.0,69,69,69.0,0.0,1443786.982,23668.63905,56.33333333,57.95112884,118,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11834.31953,11834.31953,53,69,59.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,74.25,53.0,69.0,64,0,0,0,0,0,0,2,106,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,47994154,11,10,950,4228,451,0,86.36363636,180.289918,2096,0,422.8,755.860775,107.8881399,0.43755329,2399707.7,4157441.278,10200000,36,42600000,4255208.6,5098727.47,10200000,172,48000000,5331008.0,4861641.535,10200000,196,0,0,0,0,240,212,0.229194581,0.20835871,0,2096,235.3636364,539.7488433,291328.8139,0,0,0,1,0,0,0,0,0,246.5714286,86.36363636,422.8,240,0,0,0,0,0,0,11,950,10,4228,29200,31,10,20,510131.25,990068.5046,1995234,15020,10100000.0,112112.0003,10200000,10000000,Benign
53,23952,2,2,70,290,35,35,35.0,0.0,145,145,145.0,0.0,15030.06012,167.000668,7984.0,13784.54472,23901,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,83.500334,83.500334,35,145,79.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,98.75,35.0,145.0,80,0,0,0,0,0,0,2,70,2,290,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,106816888,15,13,492,970,414,0,32.8,105.4671242,964,0,74.61538462,267.2319649,13.68697429,0.262130835,3956181.037,4874876.223,10000000,79,107000000,7629777.714,4215062.917,10000000,105,100000000,8361158.5,3892359.121,10000000,26796,0,0,0,0,312,392,0.140427233,0.121703602,0,964,50.4137931,191.5622833,36696.10837,0,0,0,1,0,0,0,0,0,52.21428571,32.8,74.61538462,312,0,0,0,0,0,0,15,492,13,970,8192,16,14,20,38469.18182,33243.29299,138701,28315,9672157.0,1067314.316,10000000,6454486,Benign
53,73929,1,1,49,141,49,49,49.0,0.0,141,141,141.0,0.0,2570.03341,27.05298327,73929.0,0.0,73929,73929,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.52649163,13.52649163,49,141,79.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,119.5,49.0,141.0,32,0,0,0,0,0,0,1,49,1,141,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,50061,2,2,70,232,35,35,35.0,0.0,116,116,116.0,0.0,6032.640179,79.90251893,16687.0,28898.40174,50056,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,39.95125946,39.95125946,35,116,67.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,84.25,35.0,116.0,64,0,0,0,0,0,0,2,70,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,190,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1200000.0,21052.63158,63.33333333,104.5003987,184,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10526.31579,10526.31579,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
8031,98,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,32.66666667,27.42869544,49,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,48,40,20408.16327,20408.16327,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,30696472,2,2,124,238,81,43,62.0,26.87005769,163,75,119.0,62.22539674,11.79288617,0.130308134,10200000.0,17700000.0,30600000,30586,30700000,30700000.0,0.0,30700000,30700000,30700000,30700000.0,0.0,30700000,30700000,0,0,0,0,40,40,0.065154067,0.065154067,43,163,88.6,44.48370488,1978.8,0,0,0,0,0,0,0,0,1,110.75,62.0,119.0,40,0,0,0,0,0,0,2,124,2,238,-1,-1,1,20,30586.0,0.0,30586,30586,30600000.0,0.0,30600000,30600000,Benign
53228,78803,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50.75948885,26267.66667,42822.30777,75684,53,78803,39401.5,51386.1569,75737,3066,0,0.0,0.0,0,0,0,0,0,0,96,32,38.06961664,12.68987221,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,1,0,9,293,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,3654696,14,19,6637,16956,1208,0,474.0714286,581.9803677,2095,0,892.4210526,694.4088866,6455.530091,9.029478786,114209.25,441100.526,2511788,3,1142905,87915.76923,57920.27733,210107,164,3551028,197279.3333,585319.9736,2511800,3,0,0,0,0,292,392,3.83068797,5.198790816,0,2095,693.9117647,673.9666554,454231.0526,0,0,0,1,0,0,0,0,1,714.9393939,474.0714286,892.4210526,292,0,0,0,0,0,0,14,6637,19,16956,8192,351,13,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
55586,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,31187,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,8849.84128,128.2585693,10395.66667,18000.62669,31181,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.12928464,64.12928464,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,40,0,0,0,0,0,0,2,96,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
44866,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,827,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,64092646,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.187228969,0.031204828,64100000.0,0.0,64100000,64100000,64100000,64100000.0,0.0,64100000,64100000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.031204828,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,443,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,677200.9029,9029.345372,147.6666667,249.704492,436,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,4514.672686,4514.672686,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,50992,1,1,51,111,51,51,51.0,0.0,111,111,111.0,0.0,3176.968936,39.22183872,50992.0,0.0,50992,50992,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,19.61091936,19.61091936,51,111,71.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,106.5,51.0,111.0,20,0,0,0,0,0,0,1,51,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,5925094,9,5,347,5045,190,0,38.55555556,70.31911389,1907,0,1009.0,836.3934481,910.0277565,2.362831712,455776.4615,1524840.492,5527807,11,5925094,740636.75,1935320.586,5527807,48,303390,75847.5,116204.928,245317,50,0,0,0,0,296,168,1.518963243,0.843868469,0,1907,359.4666667,654.8344247,428808.1238,0,0,0,1,0,0,0,0,0,385.1428571,38.55555556,1009.0,296,0,0,0,0,0,0,9,347,5,5045,29200,118,3,32,397239.0,0.0,397239,397239,5527807.0,0.0,5527807,5527807,Benign
53,23736,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,12133.46815,168.520391,7912.0,13697.92382,23729,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,84.26019548,84.26019548,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,5179710,3,1,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,8.301623064,0.772244006,1726570.0,2970690.983,5156803,4,5179710,2589855.0,3662602.409,5179706,4,0,0.0,0.0,0,0,0,0,0,0,60,32,0.579183004,0.193061001,0,31,9.8,12.13260071,147.2,0,0,0,0,1,0,0,0,0,12.25,14.33333333,0.0,60,0,0,0,0,0,0,3,43,1,0,256,1095,2,20,22903.0,0.0,22903,22903,5156803.0,0.0,5156803,5156803,Benign
9877,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,116046207,18,16,950,3932,430,0,52.77777778,137.2419742,1963,0,245.75,592.8307797,42.06944911,0.292986741,3516551.727,4753765.493,10000000,34,116000000,6826247.471,4636478.122,10000000,102,111000000,7368083.133,4564830.332,10000000,170,0,0,0,0,372,464,0.155110628,0.137876113,0,1963,139.4857143,417.5342446,174334.8454,0,0,0,1,0,0,0,0,0,143.5882353,52.77777778,245.75,372,0,0,0,0,0,0,18,950,16,3932,8192,980,17,20,43177.54545,66515.51906,243729,22928,10000000.0,7519.241669,10000000,9993962,Benign
443,111362734,50,59,3290,75800,400,0,65.8,135.7153383,4380,0,1284.745763,1141.938394,710.201673,0.978783441,1031136.426,2959520.824,10000000,5,111000000,2271533.224,4107970.953,10100000,120,111000000,1918971.207,3867879.629,10100000,5,0,0,0,0,1012,1312,0.44898323,0.529800211,0,4380,719.0,1037.243905,1075874.917,0,0,0,1,0,0,0,0,1,725.5963303,65.8,1284.745763,1012,0,0,0,0,0,0,50,3290,59,75800,8192,1181,49,20,400290.0909,1097244.168,3707426,57310,9718357.909,954634.4516,10000000,6840033,Benign
53,169797,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,965.8592319,11.77877112,169797.0,0.0,169797,169797,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.88938556,5.88938556,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,20894516,15,15,998,14943,517,0,66.53333333,156.1107055,2896,0,996.2,1006.545592,762.9274591,1.435783437,720500.5517,2573456.803,10000000,3,20900000,1492465.429,3632317.584,10100000,4,20500000,1461828.714,3666308.546,10100000,3,0,0,0,0,488,488,0.717891719,0.717891719,0,2896,514.2258065,842.2273529,709346.914,0,0,0,1,0,0,0,0,1,531.3666667,66.53333333,996.2,488,0,0,0,0,0,0,15,998,15,14943,29200,31,4,32,224560.5,166216.0555,342093,107028,10000000.0,12387.8037,10000000,9999441,Benign
53,132023,1,1,42,191,42,42,42.0,0.0,191,191,191.0,0.0,1764.844004,15.14887557,132023.0,0.0,132023,132023,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7.574437787,7.574437787,42,191,91.66666667,86.02519011,7400.333333,0,0,0,0,0,0,0,0,1,137.5,42.0,191.0,32,0,0,0,0,0,0,1,42,1,191,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
465,135,3,0,49,0,37,6,16.33333333,17.89785834,0,0,0.0,0.0,362962.963,22222.22222,67.5,27.57716447,87,48,135,67.5,27.57716447,87,48,0,0.0,0.0,0,0,0,0,0,0,60,0,22222.22222,0.0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.33333333,16.33333333,0.0,60,0,0,0,0,0,0,3,49,0,0,255,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
39174,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,136,299,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,191,2,2,122,154,61,61,61.0,0.0,77,77,77.0,0.0,1445026.178,20942.40838,63.66666667,69.17610377,139,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,10471.20419,10471.20419,61,77,67.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,84.25,61.0,77.0,40,0,0,0,0,0,0,2,122,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,134,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1223880.597,29850.74627,44.66666667,71.30451131,127,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,80,14925.37313,14925.37313,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59827,37267,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,7674.349961,80.50017442,18633.5,26218.81234,37173,94,37267,37267.0,0.0,37267,37267,0,0.0,0.0,0,0,1,0,0,0,40,20,53.66678294,26.83339147,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,246,2,2,96,262,48,48,48.0,0.0,131,131,131.0,0.0,1455284.553,16260.1626,82.0,139.4309865,243,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,80,80,8130.081301,8130.081301,48,131,81.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,101.5,48.0,131.0,80,0,0,0,0,0,0,2,96,2,262,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,61348,1,1,56,167,56,56,56.0,0.0,167,167,167.0,0.0,3635.000326,32.60089978,61348.0,0.0,61348,61348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.30044989,16.30044989,56,167,93.0,64.08587988,4107.0,0,0,0,0,0,0,0,0,1,139.5,56.0,167.0,20,0,0,0,0,0,0,1,56,1,167,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
55065,5755989,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.084785082,0.34746418,5755989.0,0.0,5755989,5755989,5755989,5755989.0,0.0,5755989,5755989,0,0.0,0.0,0,0,0,0,0,0,40,0,0.34746418,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,101229,10,10,4488,4009,3906,0,448.8,1219.626154,1460,2,400.9,613.6809613,83938.3971,197.5718421,5327.842105,9884.807761,24141,0,101229,11247.66667,13011.08865,25855,0,77055,8561.666667,12030.07714,25079,1,0,0,0,0,220,204,98.78592103,98.78592103,0,3906,404.6190476,920.8747187,848010.2476,0,0,0,1,0,0,0,0,1,424.85,448.8,400.9,220,0,0,0,0,0,0,10,4488,10,4009,29200,64816,9,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,198,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1454545.455,20202.0202,66.0,73.66817495,147,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,10101.0101,10101.0101,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,205,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1951219.512,19512.19512,68.33333333,76.55281401,153,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9756.097561,9756.097561,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,46034805,9,10,405,4960,363,0,45.0,119.2665083,2004,0,496.0,804.1055763,116.5422554,0.412731193,2557489.167,4321832.527,10000000,6,40100000,5009885.625,5346503.929,10000000,123,46000000,5113282.778,5014608.65,10000000,51,0,0,0,0,200,212,0.195504249,0.217226944,0,2004,268.25,605.7744825,366962.7237,0,0,0,1,0,0,0,0,1,282.3684211,45.0,496.0,200,0,0,0,0,0,0,9,405,10,4960,29200,30,8,20,20107.0,9790.576796,34792,15073,9999664.25,2259.336093,10000000,9996279,Benign
443,116333884,32,40,1372,40814,860,0,42.875,154.0667534,4380,0,1020.35,1044.33597,362.628656,0.618908245,1638505.408,3651889.506,10000000,2,116000000,3752705.935,4815861.249,10000000,3,111000000,2858463.795,4562557.947,10000000,2,0,0,0,0,652,944,0.275070331,0.343837914,0,4380,577.890411,917.3876341,841600.0712,0,0,0,1,0,0,0,0,1,585.9166667,42.875,1020.35,652,0,0,0,0,0,0,32,1372,40,40814,8192,1000,31,20,132004.1818,308728.4013,1062854,38562,10000000.0,3499.009483,10000000,9998713,Benign
443,4421875,30,50,1690,64792,373,0,56.33333333,118.885437,1815,0,1295.84,425.1005816,15034.79859,18.09187279,55973.10127,354969.8379,2829996,1,4421875,152478.4483,579486.8596,2830125,1,4406816,89935.02041,452788.4842,2849470,2,0,0,0,0,624,1012,6.784452297,11.30742049,0,1815,820.7654321,696.0049797,484422.9318,0,0,0,1,0,0,0,0,1,831.025,56.33333333,1295.84,624,0,0,0,0,0,0,30,1690,50,64792,65535,33,29,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,30658,1,1,44,204,44,44,44.0,0.0,204,204,204.0,0.0,8089.242612,65.23582752,30658.0,0.0,30658,30658,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.61791376,32.61791376,44,204,97.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,146.0,44.0,204.0,20,0,0,0,0,0,0,1,44,1,204,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,31400,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,12738.8535,127.388535,10466.66667,18123.6023,31394,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,63.69426752,63.69426752,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,448525,3,3,422,2211,416,0,140.6666667,238.4645327,2203,2,737.0,1269.594817,5870.352823,13.37718076,89705.0,122384.0229,223822,56,223948,111974.0,158256.1545,223878,70,224703,112351.5,157672.7914,223843,860,0,0,0,0,80,64,6.68859038,6.68859038,0,2203,376.1428571,820.1582019,672659.4762,0,0,0,1,0,0,0,0,1,438.8333333,140.6666667,737.0,80,0,0,0,0,0,0,3,422,3,2211,29200,15544,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,192,2,2,80,176,40,40,40.0,0.0,88,88,88.0,0.0,1333333.333,20833.33333,64.0,104.7902667,185,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,80,10416.66667,10416.66667,40,88,59.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,74.0,40.0,88.0,40,0,0,0,0,0,0,2,80,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,95609922,3,3,175,415,71,48,58.33333333,11.67618659,199,72,138.3333333,63.68935023,6.17090766,0.062754993,19100000.0,41700000.0,93700000,23176,95600000,47800000.0,65000000.0,93700000,1851521,95400000,47700000.0,65100000.0,93700000,1653250,0,0,0,0,96,104,0.031377497,0.031377497,48,199,91.14285714,57.96098852,3359.47619,0,0,0,0,0,0,0,0,1,106.3333333,58.33333333,138.3333333,96,0,0,0,0,0,0,3,175,3,415,-1,-1,2,32,1875347.0,0.0,1875347,1875347,93700000.0,0.0,93700000,93700000,Benign
53,85908,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,1932.299669,23.28071891,85908.0,0.0,85908,85908,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,11.64035945,11.64035945,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,32,0,0,0,0,0,0,1,55,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
34988,77,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,155844.1558,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12987.01299,12987.01299,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,320,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
37922,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,5231232,9,5,358,3024,201,0,39.77777778,73.31230759,1525,0,604.8,805.6076589,646.5016272,2.67623382,402402.4615,1356932.55,4916885,3,5231232,653904.0,1723279.845,4916885,3,186938,46734.5,52286.82977,98519,216,0,0,0,0,296,168,1.720436027,0.955797793,0,1525,225.4666667,515.4498544,265688.5524,0,0,0,1,0,0,0,0,0,241.5714286,39.77777778,604.8,296,0,0,0,0,0,0,9,358,5,3024,29200,110,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,157481,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,114.2995028,19.04991713,78740.5,111351.6404,157478,3,157481,78740.5,111351.6404,157478,3,0,0.0,0.0,0,0,0,0,0,0,60,0,19.04991713,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,257,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,254,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,362204.7244,15748.0315,84.66666667,106.828523,205,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,7874.015748,7874.015748,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56297,126,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,95238.09524,15873.01587,126.0,0.0,126,126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7936.507937,7936.507937,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
65182,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,123,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,137933,2,2,80,442,40,40,40.0,0.0,221,221,221.0,0.0,3784.446072,28.99958676,45977.66667,79592.35673,137883,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,64,14.49979338,14.49979338,40,221,112.4,99.13778291,9828.3,0,0,0,0,0,0,0,0,1,140.5,40.0,221.0,64,0,0,0,0,0,0,2,80,2,442,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,243,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,1292181.07,16460.90535,81.0,57.15767665,147,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8230.452675,8230.452675,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
